Cost Center;Name;Company Code;Profit Center;Profit Center Name;Functional Area;PC Only;Segment
2004000040;LABORATORY;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000041;RELIABILITY;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000042;EMERGENCY RESPONSE;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000043;MECHANICAL INTEGRITY;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000044;SAFETY OPS;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000045;SUPPORT SERVICES;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000046;MAINTENANCE;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000047;ELECTRICAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000048;ENGINEERING;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000049;MAINT GROUP (WO);1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000050;PIPE FITTERS;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000051;PUMP MECHANICAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000052;YARD DEPARTMENT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000053;BIG SANDY-REF SEG;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000054;CADDO MILLS-REF SEG;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000055;TYLER REFINERY;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000056;TYER EASTMAN KODAK;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000057;CUSHING OK;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000058;MT PLEASANT TERMINAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000059;GREENVILLE TERMINAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000060;TULSA TERMINAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000061;MEXICO;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000062;EXPLORER PIPELINE;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000063;BIG SANDY TERMINAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000064;OPERATORS;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000065;OPS GROUP (WO);1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000066;PROCESS ENG;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000067;ACCOUNTING;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000068;INTERNAL AUDIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000069;LEGAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000070;REFINING SPLIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000071;RISK MANAGEMENT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000072;PURCHASING - TYR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000073;WAREHOUSE - TYR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000074;TREASURY;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000075;IT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000076;HR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000077;TYLER TRUCKING;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000078;TRADING & SUPPLY;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000079;ENVIRONMENTAL OPS;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000080;TYR - IT OPEX;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2005000001;CROSSETT - OPEX;1710 (Delek US Holdings, Inc.);20053001 (Crossett);Crossett;YB20 (OPEX IN COS);20053001;Refining
2005000002;CROSSETT - OVHD;1710 (Delek US Holdings, Inc.);20053001 (Crossett);Crossett;YB20 (OPEX IN COS);20053001;Refining
2006000001;NEW ALBANY;1710 (Delek US Holdings, Inc.);20063001 (New Albany);New Albany;YB20 (OPEX IN COS);20063001;Refining
2006000002;NEW ALBANY, MS-OVHD;1710 (Delek US Holdings, Inc.);20063001 (New Albany);New Albany;YB20 (OPEX IN COS);20063001;Refining
2007000001;CLEBURNE - OPEX;1710 (Delek US Holdings, Inc.);20073001 (CLEBURNE);CLEBURNE;YB20 (OPEX IN COS);20073001;Refining
2007000002;CLEBURNE - OVHD;1710 (Delek US Holdings, Inc.);20073001 (CLEBURNE);CLEBURNE;YB20 (OPEX IN COS);20073001;Refining
2008000001;RENEWABLES-3RD PARTY;1710 (Delek US Holdings, Inc.);20083001 (DK RENEWABLES ADMIN);DK RENEWABLES ADMIN;YB20 (OPEX IN COS);20083001;Refining
2008000002;RINS - RENEWABLES;1710 (Delek US Holdings, Inc.);20083001 (DK RENEWABLES ADMIN);DK RENEWABLES ADMIN;"YB40 (G&A; D&A IN COS)";20083001;Refining
2008000003;JV INTEGRATION;1710 (Delek US Holdings, Inc.);20083001 (DK RENEWABLES ADMIN);DK RENEWABLES ADMIN;"YB40 (G&A; D&A IN COS)";20083001;Refining
2008000004;DELEK RENEWABLES ADM;1710 (Delek US Holdings, Inc.);20083001 (DK RENEWABLES ADMIN);DK RENEWABLES ADMIN;"YB40 (G&A; D&A IN COS)";20083001;Refining
2009000001;Renewables-NLRE JV;1710 (Delek US Holdings, Inc.);20093001 (NLRE JV);NLRE JV;YB30 (OPEX BELOW COS);20093001;Refining
2030000001;Delek Dissolved -Ref;1710 (Delek US Holdings, Inc.);20300001 (Delek Dislved -Refin);Delek Dislved -Refin;YB20 (OPEX IN COS);20300001;Refining
2030000002;DK Dslvd-Refine-OVHD;1710 (Delek US Holdings, Inc.);20300001 (Delek Dislved -Refin);Delek Dislved -Refin;"YB40 (G&A; D&A IN COS)";20300001;Refining
3000000001;Alon Brands;1710 (Delek US Holdings, Inc.);30000001 (Alon Brands, Inc.);Alon Brands, Inc.;"YB50 (G&A; D&A BELOW COS)";30000001;Corporate
3000000002;Alon USA Holdings;1710 (Delek US Holdings, Inc.);30000002 (Alon USA Holdings);Alon USA Holdings;"YB50 (G&A; D&A BELOW COS)";30000002;Corporate
3000000003;Alon Financial Serv;1710 (Delek US Holdings, Inc.);30000006 (Alon Financial Serv.);Alon Financial Serv.;"YB50 (G&A; D&A BELOW COS)";30000006;Corporate
3000000004;CORP - Accounting;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000005;CORP - HR - Retail;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000006;CORP - IT - Retail;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000007;7 Eleven #648;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000008;El Paso SCS Region;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000009;ABQ Region;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000010;MOBS Region;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000011;MOBS-Maintenance;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000012;Albuquerque-Maintain;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000013;Corporate-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000014;CORP - SCS Transport;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000015;CORP - Retail Operat;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000016;Albuquerque-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000017;El Paso-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000018;Lubbock-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000019;CORP - Odessa-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000020;Wichita Falls-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000021;Loyalty Program;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000022;Retail Fuel;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000023;Construction;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000024;Retail Advertising;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000025;Finance&Bus Intell;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000026;Training&Development;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000027;Lubbock Region;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000028;Wichita Region;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000029;CORP-Retail Treasury;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000030;Category Mgmt;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000031;Real Estate;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000032;Audit & Loss Prevent;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000033;7 Eleven #324;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000000034;El Paso GTS Region;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000000035;Skinny's Admin;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;"YB50 (G&A; D&A BELOW COS)";30000005;Corporate
3000000036;Skinny's Non-Operati;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;"YB50 (G&A; D&A BELOW COS)";30000005;Corporate
3000000037;ABQ - Op - Reg Allc;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000038;SCS ElPaso OpRegAllc;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000039;MOBS - Op - Reg Allc;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000040;WICHITA Op Reg Allc;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000041;LUBBOCK Op Reg Allc;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000042;CORP - Process Imprv;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000043;CORP - Branded Whlsl;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000044;SCS;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000045;El Paso-Maintenance;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000046;Lubbock-Maintenance;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000047;Big Spring-Maint;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000048;Midland-Maintenance;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000049;Abilene Region;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000000050;Waco Region;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000000051;GTS ELPASO-Op-RgAllc;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000000052;ABILENE Op Reg Allc;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000000053;CORP -BIG SPRING-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000054;ADMIN-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000055;DEALER WHOLESALE;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000056;CORP - SCS EL PASO A;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;"YB50 (G&A; D&A BELOW COS)";30000004;Corporate
3000000057;CORP - SKINNYS LLC;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;"YB50 (G&A; D&A BELOW COS)";30000005;Corporate
3000000058;CORP - MIDLAND-G&A;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;"YB50 (G&A; D&A BELOW COS)";30000003;Corporate
3000000059;CORP - UNALLC OPEX;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000000060;CORP-GTS UNALCTD OPX;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000000061;CORP-SCS UNALCTD OPX;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000000440;SUBWAY SKINNYS #0440;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000000458;SUBWAY SKINNYS #0458;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000000480;SUBWAY SKINNYS #0480;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000011822;DK #11822;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000011823;DK #11823;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000011901;DK #11901;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000013902;DK # 13902;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000013903;DK # 13903;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000013904;DK # 13904;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051101;7 Eleven #101;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051102;7 Eleven #102;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051104;7 Eleven #104;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051105;7 Eleven #105;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051106;7 Eleven #106;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051107;7 Eleven #107;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051108;7 Eleven #108;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051112;7 Eleven #112;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051113;7 Eleven #113;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051114;7 Eleven #114;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051118;7 Eleven #118;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051121;7 Eleven #121;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051123;7 Eleven #123;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051124;7 Eleven #124;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051127;7 Eleven #127;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051128;7 Eleven #128;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051130;7 Eleven #130;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051131;7 Eleven #131;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051132;7 Eleven #132;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051133;7 Eleven #133;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051134;7 Eleven #134;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051135;7 Eleven #135;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051136;7 Eleven #136;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051137;7 Eleven #137;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051138;7 Eleven #138;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051163;7 Eleven #163;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051202;7 Eleven #202;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051203;7 Eleven #203;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051204;7 Eleven #204;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051205;7 Eleven #205;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051206;7 Eleven #206;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051211;7 Eleven #211;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051212;7 Eleven #212;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051214;7 Eleven #214;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051215;7 Eleven #215;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051217;7 Eleven #217;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051218;7 Eleven #218;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051219;7 Eleven #219;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051401;7 Eleven #401;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051402;7 Eleven #402;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051404;7 Eleven #404;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051405;7 Eleven #405;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051409;7 Eleven #409;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051411;7 Eleven #411;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051412;7 Eleven #412;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051413;7 Eleven #413;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051414;7 Eleven #414;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
